Word,Level,Sentence 1,Sentence 2,Sentence 3
advantageous,B2,The location proved highly advantageous for business.,It would be advantageous to learn a second language.,They negotiated an advantageous contract with the supplier.
Karl,A1,Karl is my neighbor and good friend.,I play soccer with Karl every weekend.,Karl brought his dog to the park today.
ft.,A2,The tall building measures exactly 200 ft.,My bedroom is 12 ft. wide.,The pool has a depth of 10 ft.
staid,C1,The company's staid image needed modernization to attract young consumers.,His staid demeanor concealed a passionate nature.,The staid ceremony was unexpectedly interrupted by laughter.
theatrical,B2,Her theatrical gestures drew everyone's attention.,The director brought a theatrical quality to the film.,He studied theatrical performance at the conservatory.
purify,B2,This filter can purify contaminated water effectively.,Ancient rituals were meant to purify the soul.,The company uses advanced technology to purify the air.
spectator,B1,Each spectator received a free program at the entrance.,The spectator cheered loudly when her team scored.,He preferred being a spectator to an active participant.
Winchester,A2,Winchester is a historic city in southern England.,We visited Winchester Cathedral during our trip.,The train to Winchester leaves at three o'clock.
greedy,A2,Don't be greedy and take all the cookies.,The greedy king wanted more and more gold.,Her greedy behavior upset everyone at the party.
commonwealth,B2,Australia is a member of the Commonwealth of Nations.,The commonwealth promotes cooperation among member states.,Leaders gathered for the annual Commonwealth conference.
suffrage,C1,Women fought courageously for suffrage in the early twentieth century.,Universal suffrage remains an unrealized goal in many nations.,The suffrage movement fundamentally transformed democratic participation.
tremulous,C1,She spoke in a tremulous voice after the frightening experience.,His tremulous hands betrayed his nervousness during the interview.,A tremulous smile crossed her face as she accepted the award.
ninety,A1,My grandmother is ninety years old.,The temperature reached ninety degrees today.,There are ninety students in our school.
discomfort,B1,The injury caused him considerable discomfort.,She felt discomfort during the long flight.,Some discomfort is normal after dental surgery.
imperative,C1,It is imperative that we act immediately to prevent disaster.,Environmental protection has become an urgent imperative.,The imperative need for reform was evident to all observers.
Montreal,A2,"Montreal is the largest city in Quebec, Canada.",They visited Montreal during the summer festival.,Montreal is famous for its beautiful old buildings.
bachelor,B1,He remained a bachelor throughout his life.,She earned her bachelor degree in chemistry.,The confirmed bachelor finally decided to marry.
geographical,B1,The geographical features of the region are unique.,Students studied the geographical distribution of wildlife.,This atlas shows detailed geographical information.
courageous,B1,The firefighter made a courageous rescue attempt.,It was courageous of her to speak out.,His courageous decision saved many lives.
chip,A2,I dropped the plate and now there's a chip in it.,There's a small chip on the edge of this cup.,The computer chip controls the entire system.
carpenter,A2,The carpenter built beautiful wooden furniture.,My uncle works as a carpenter in construction.,We hired a carpenter to fix the door.
danish,A2,I ordered a delicious danish pastry for breakfast.,She speaks fluent Danish and English.,The danish design is known for its simplicity.
steer,B1,She learned to steer the boat carefully.,The driver tried to steer away from the obstacle.,Parents should steer children toward good choices.
influential,B2,She became an influential figure in modern art.,The book was highly influential in shaping public opinion.,He knows many influential people in the government.
random,B1,The winner will be chosen by random selection.,She picked a random book from the shelf.,The survey interviewed random participants from the city.
ounce,B1,The recipe requires one ounce of butter.,Add just one ounce of vanilla extract.,She doesn't have an ounce of patience left.
afresh,B2,"After the failure, they decided to start afresh.",The new year offers a chance to begin afresh.,He looked at the problem afresh with renewed energy.
ruddy,B2,The farmer had a ruddy complexion from outdoor work.,His cheeks turned ruddy in the cold winter air.,The ruddy glow of sunset colored the sky.
rusty,B1,The old bicycle was covered in rusty metal.,My French is a bit rusty after ten years.,The rusty gate needed to be replaced.
Irving,A1,Irving is my classmate at school.,I went to the movies with Irving yesterday.,Irving plays the guitar very well.
slide,A2,Children love to slide down at the playground.,Be careful not to slide on the icy path.,Watch the book slide off the tilted desk.
sow,B1,Farmers sow seeds in the spring season.,It's time to sow the vegetable garden.,They will sow wheat in the northern field.
paddle,B1,She used a wooden paddle to row the canoe.,Children like to paddle in the shallow water.,The kayaker lost his paddle in the rapids.
sickly,B2,The sickly child missed many days of school.,A sickly sweet smell filled the abandoned building.,The plant looked pale and sickly from lack of sunlight.
spoon,A1,Please give me a spoon for my soup.,The baby learned to eat with a spoon.,She picked up the silver spoon carefully.
imminent,B2,The dark clouds suggested that a storm was imminent.,Emergency teams prepared for the imminent arrival of the hurricane.,Scientists warned that the volcano's eruption was imminent.
distort,B2,The curved mirror seemed to distort her reflection completely.,Media outlets sometimes distort facts to attract more readers.,Heat can distort metal structures over time.
dominant,B2,English has become the dominant language in international business.,The dominant team won every match this season.,Blue was the dominant color in her painting.
leadership,B1,Good leadership skills are essential for any manager.,The team flourished under her strong leadership.,He attended a conference on educational leadership last month.
pinch,B1,Add just a pinch of salt to the soup.,She felt someone pinch her arm in the crowd.,These shoes pinch my toes when I walk.
wearily,B2,The exhausted hikers wearily climbed the final hill.,She sighed wearily after working for twelve hours straight.,The soldiers wearily returned to camp after the long march.
diary,A2,I write in my diary every night before bed.,She kept a diary throughout her teenage years.,My grandmother's old diary contained fascinating stories.
duchess,B2,The duchess attended the royal ceremony in London.,She inherited the title of duchess from her late husband.,The famous duchess was known for her charitable work.
rum,B1,Pirates in stories often drank rum on their ships.,"The cocktail contained rum, lime juice, and sugar.",Caribbean islands are famous for producing quality rum.
churchyard,B1,The old churchyard was filled with ancient tombstones.,Children played safely in the peaceful churchyard.,They discovered a historical monument in the churchyard.
fondness,B2,She had a great fondness for classical music.,His fondness for adventure led him to travel worldwide.,The teacher's fondness for her students was clearly visible.
apprehend,C1,Police managed to apprehend the suspect near the border.,It took him time to fully apprehend the concept.,Authorities apprehend criminals using advanced technology nowadays.
ordinarily,B1,I ordinarily wake up at seven o'clock each morning.,"Ordinarily, this process takes about two hours to complete.",She would ordinarily walk to work unless it rained.
thereon,C1,The contract and all amendments thereon were carefully reviewed.,The ancient tablet had mysterious symbols inscribed thereon.,The court issued its decision and the appeals thereon.
NI,B1,NI stands for Northern Ireland in the United Kingdom.,The NI number is essential for working in Britain.,Many tourists visit NI to see the Giant's Causeway.
balloon,A2,The children loved watching the colorful balloon float away.,She bought a red balloon at the fair.,Hot air balloon rides offer spectacular views.
individuality,B2,The school encourages students to express their individuality.,Her unique style demonstrated her strong sense of individuality.,Modern education values creativity and individuality.
securely,B1,Make sure the door is securely locked before leaving.,The package was securely wrapped in protective material.,She fastened her seatbelt securely before the flight.
bluff,B2,He tried to bluff his way through the interview.,The poker player's bluff fooled everyone at the table.,They stood on the bluff overlooking the ocean.
amiss,C1,Something seemed amiss when she arrived at the office.,The detective sensed that nothing was amiss.,A kind word would not go amiss in this situation.
chalk,A2,The teacher wrote on the board with white chalk.,Children drew pictures on the sidewalk with colored chalk.,The cliffs were made of pure white chalk.
fuss,B1,Don't make such a fuss over a small mistake.,The baby made a fuss when it was bedtime.,She prepared dinner without any fuss or complaints.
dazed,B2,The boxer looked dazed after receiving the powerful punch.,"She sat there dazed, unable to process the news.",Survivors emerged from the building looking dazed and confused.
deputy,B2,The deputy mayor attended the ceremony on his behalf.,She was promoted to deputy director last year.,The sheriff's deputy investigated the reported crime.
forsake,C1,He promised never to forsake his family.,The knight refused to forsake his sacred duty.,Many people forsake their principles for personal gain.
automobile,B1,The automobile industry has changed dramatically over decades.,Henry Ford revolutionized automobile manufacturing in America.,This museum displays vintage automobile models from the 1920s.
Harrison,A1,Harrison is my classmate in the science class.,Mr. Harrison teaches mathematics at our school.,Harrison lives on the street next to mine.
refreshment,B1,Light refreshment will be served after the meeting.,The travelers stopped for refreshment at a roadside cafe.,Refreshment stands were available throughout the park.
amendment,B2,The committee proposed an amendment to the constitution.,Congress passed the amendment after lengthy debates.,The legal team reviewed every amendment to the contract.
Eden,B2,The garden looked like Eden in the spring.,Eden is often described as paradise in literature.,The resort was a tropical Eden for weary travelers.
vertical,B1,The cliff face was almost completely vertical.,Draw a vertical line down the middle of the page.,Vertical farming is becoming popular in urban areas.
insufficient,B1,The evidence was insufficient to convict the suspect.,We had insufficient time to complete the project properly.,His explanation was insufficient to answer all our questions.
Manchester,A2,Manchester is a large city in northern England.,The train to Manchester leaves at three o'clock.,Manchester is famous for its football teams.
hem,A2,The hem of her dress was coming loose.,I need to hem these pants before wearing them.,She carefully sewed the hem by hand.
gorge,B2,"The river flowed through a deep, narrow gorge.",Hikers admired the spectacular views of the gorge.,Don't gorge yourself on candy before dinner.
silvery,B2,The moon cast a silvery light across the lake.,Her grandmother's silvery hair shone in the sunlight.,The fish had beautiful silvery scales.
pastor,B2,The pastor delivered an inspiring sermon on Sunday.,Our church's new pastor is very welcoming.,The pastor visited sick members of the congregation.
inherent,C1,Risk is inherent in any business venture.,The system has inherent flaws that need addressing.,Curiosity is inherent in human nature.
inference,C1,The detective made a logical inference from the evidence.,Scientific inference requires careful analysis of data.,Her inference proved correct when the results were published.
advertisement,A2,I saw an advertisement for a new phone yesterday.,The advertisement appeared on television during the news.,She responded to an advertisement for a job.
mutton,B1,Traditional Irish stew is made with mutton and vegetables.,Some people prefer mutton to lamb for its flavor.,The restaurant served roasted mutton with herbs.
enclosure,B2,The zoo built a new enclosure for the elephants.,Please find the documents in the attached enclosure.,The wildlife enclosure covered several acres of land.
theft,B2,The police are investigating a theft at the store.,Identity theft is a growing problem in modern society.,Security cameras help prevent theft in shopping centers.
publisher,B1,The publisher accepted her manuscript for publication.,He works as an editor for a major publisher.,The book's publisher organized a promotional tour.
forefather,B2,Each forefather contributed to building this great nation.,The memorial honored every forefather who fought bravely.,We must respect the wisdom of each forefather.
spontaneous,B2,Their spontaneous decision to travel proved exciting.,The audience gave a spontaneous round of applause.,She loved his spontaneous sense of humor.
apparition,C1,The ghostly apparition appeared at midnight in the castle.,Some claimed to have seen a strange apparition.,The apparition vanished as quickly as it had appeared.
Irene,A1,Irene is my best friend from school.,My aunt Irene lives in the countryside.,Irene plays the piano very well.
sweetheart,A2,He married his childhood sweetheart last summer.,My grandmother was grandfather's only sweetheart.,She called her daughter sweetheart affectionately.
renounce,C1,The king decided to renounce his throne.,She refused to renounce her religious beliefs.,Many citizens renounce their citizenship for various reasons.
heighten,B2,The music served to heighten the dramatic tension.,Security measures heighten during major events.,The sunset's colors seemed to heighten every moment.
lifeless,B1,The abandoned house appeared cold and lifeless.,The desert landscape seemed completely lifeless.,Her performance was dull and lifeless.
vinegar,B1,Add vinegar to the salad dressing for extra flavor.,White vinegar is useful for cleaning windows.,The recipe calls for two tablespoons of vinegar.
Normandy,A2,Normandy is a beautiful region in northern France.,We visited the beaches of Normandy last summer.,Normandy is famous for its cheese and cider.
utility,B2,The utility of this tool becomes clear with use.,Monthly utility bills include electricity and water.,The apartment has a small utility room for storage.
ti,B1,"In music, ti is the seventh note of the scale.","Children learn do, re, mi, fa, sol, la, ti.",The singer struggled to reach the high ti note.
orphan,B1,The orphan was adopted by a loving family.,Many organizations help orphan children worldwide.,The war left countless children orphan and homeless.
gracefully,B1,The dancer moved gracefully across the stage.,The swan glided gracefully on the pond.,She gracefully accepted the award with a smile.
mightily,B2,The workers struggled mightily to finish on time.,She laughed mightily at the unexpected joke.,The team fought mightily but lost the championship.
huddle,B1,The players formed a huddle to discuss strategy.,People huddle together for warmth in cold weather.,The frightened children huddle in the corner.
contemptible,C1,His dishonest behavior was absolutely contemptible.,The villain's contemptible actions shocked everyone.,Cheating on exams is contemptible and unethical.
discard,B2,Please discard any damaged items immediately.,Players must discard one card each turn.,The company decided to discard the outdated policy.
wharf,B2,The ship docked at the busy wharf.,Fishermen sold their catch directly from the wharf.,The old wharf was rebuilt after the storm.
abhor,C1,Most people abhor violence and cruelty.,She would abhor any form of dishonesty.,They abhor discrimination in all its forms.
foreseen,B2,The crisis could have been foreseen with better planning.,Nobody had foreseen such dramatic changes.,The consequences were easily foreseen by experts.
conceit,B2,His excessive conceit made him unpopular with colleagues.,She showed no conceit despite her remarkable achievements.,The actor's conceit was evident in every interview.
commend,B2,The principal will commend students for outstanding performance.,I commend you on your excellent work ethic.,Critics commend the film for its originality.
twelfth,A1,December is the twelfth month of the year.,This is my twelfth birthday party celebration.,She finished in twelfth place in the race.
Bristol,A2,Bristol is a historic city in southwest England.,The University of Bristol is highly respected.,We took a train from London to Bristol.
manifestation,B2,Her kindness was a clear manifestation of her character.,The protests were a manifestation of public anger.,This disease has several distinct manifestation patterns.
prone,B2,Children are prone to catching colds in winter.,The area is prone to flooding during heavy rain.,He is prone to making impulsive decisions.
scar,B1,The accident left a visible scar on his arm.,Emotional trauma can scar people for life.,The ancient battle left a scar on the landscape.
princely,C1,The mansion was furnished in princely splendor.,He received a princely sum for his services.,The hotel offered princely accommodations to distinguished guests.
downwards,B1,The path slopes downwards toward the river.,She glanced downwards at her feet nervously.,The arrow pointed downwards to the basement.
ferocious,B2,The ferocious storm damaged many buildings.,Lions are ferocious predators in the wild.,She defended her position with ferocious determination.
intervention,B2,Medical intervention saved the patient's life.,Military intervention in the conflict was controversial.,Early intervention can prevent many problems.
bowel,B2,A healthy diet promotes good bowel function.,The doctor examined her bowel using modern technology.,Bowel disorders can cause significant discomfort.
subsistence,C1,Many families live at subsistence level in poverty.,Subsistence farming provides only basic necessities.,The refugees struggled for basic subsistence.
susceptible,C1,Young children are particularly susceptible to infections.,The material is susceptible to damage from moisture.,He proved susceptible to flattery and manipulation.
tunnel,B1,The train passed through a long dark tunnel.,Workers are digging a tunnel under the river.,The Channel Tunnel connects England and France.
revival,B2,The city is experiencing an economic revival.,The theater staged a revival of the classic play.,There has been a revival of interest in crafts.
ivy,B1,Green ivy covered the old stone walls.,Ivy League universities are among America's most prestigious.,The ivy grew rapidly up the side of the building.
tan,A2,She got a nice tan during her beach vacation.,Too much sun can tan your skin dangerously.,He wore tan shoes with his blue suit.
citadel,B2,The ancient citadel stood atop the hill.,Soldiers defended the citadel against enemy attacks.,The citadel has been a tourist attraction for decades.
temporarily,B1,The shop is temporarily closed for renovations.,I'm staying here temporarily until I find an apartment.,The road is temporarily blocked due to construction.
despotism,C1,The country suffered under years of brutal despotism.,Enlightenment thinkers opposed despotism and tyranny.,The revolution ended the monarch's despotism.
internet,A1,I use the internet every day for school.,The internet has changed how we communicate.,You can find information quickly on the internet.
mechanism,B2,The clock's mechanism is very complex and precise.,Scientists study the mechanism of disease transmission.,The government introduced a new mechanism for voting.
mathematics,A2,Mathematics is my favorite subject at school.,She studied mathematics at university.,Mathematics helps us solve many real-world problems.
raft,B1,They built a simple raft to cross the river.,The children floated on an inflatable raft.,A raft of new laws was recently proposed.
pork,A2,We had roasted pork for Sunday dinner.,Some religions prohibit eating pork.,The restaurant serves delicious pork chops.
physically,A2,Exercise keeps you physically fit and healthy.,The job is physically demanding and tiring.,She is physically unable to climb stairs.
brilliancy,C1,The brilliancy of her intellect was widely recognized.,The diamond's brilliancy captivated all observers.,His speech demonstrated remarkable brilliancy and wit.
loaf,B1,She bought a fresh loaf of bread this morning.,The recipe requires half a loaf of day-old bread.,Don't loaf around when there's work to do.
dive,A2,He learned to dive from the high board.,The dolphin can dive very deep underwater.,She took a dive into the swimming pool.
expanse,B2,The desert stretched out in a vast expanse.,They gazed at the endless expanse of ocean.,The park features a wide expanse of green lawn.
rudely,B1,He rudely interrupted her during the presentation.,The customer spoke rudely to the waiter.,She was rudely awakened by a loud noise.
isle,B2,The remote isle was inhabited by rare birds.,They sailed to a tropical isle for vacation.,The small isle had beautiful beaches and forests.
bang,A2,The door closed with a loud bang.,Don't bang on the table like that.,I heard a bang coming from the kitchen.
fable,B2
Gerard,A1,Gerard is my best friend from school.,My teacher's name is Gerard Smith.,Gerard loves to play football every weekend.
weed,B1,I need to weed the garden this weekend.,She bent down to pull out a weed from the flower bed.,This weed grows quickly and damages other plants.
dispatch,B2,The company will dispatch your order within two business days.,We must dispatch emergency services to the accident scene immediately.,He read the dispatch from headquarters with growing concern.
stalk,B1,The cat began to stalk the bird across the lawn.,She noticed someone would stalk her on social media.,The hunter would stalk his prey for hours.
onto,A2,She climbed onto the chair to reach the shelf.,The cat jumped onto the table during dinner.,He stepped onto the bus just before it left.
veranda,B2,They enjoyed breakfast on the veranda every morning.,The colonial house featured a wide veranda with white columns.,We sat on the veranda watching the sunset over mountains.
inexplicable,C1,His sudden departure remained inexplicable to his colleagues.,The inexplicable phenomenon baffled even experienced scientists.,She felt an inexplicable sense of dread entering the house.
liar,A2,Nobody trusted him because he was a liar.,She called him a liar after discovering the truth.,The boy proved he was not a liar.
dungeon,B2,"The prisoners were kept in a dark, damp dungeon.",The medieval castle had a dungeon beneath the main structure.,They explored the ancient dungeon during their castle tour.
unit,A2,Each unit in the textbook covers different grammar topics.,I live in a small unit in the building.,A meter is a unit of length measurement.
pagan,B2,Ancient pagan rituals celebrated the changing of seasons.,The Romans considered early Christians to be pagan converts.,Many pagan traditions were absorbed into later religious practices.
Phillip,A1,Phillip is learning to ride a bike.,My brother Phillip works in a hospital.,Phillip and I are in the same class.
brig,B2,The mutinous sailor was confined to the brig.,Naval vessels typically have a brig for detaining offenders.,He spent three days in the brig for insubordination.
monopoly,B2,The company held a monopoly on telecommunications for decades.,Government regulations prevent any company from establishing a monopoly.,The firm attempted to create a monopoly in the market.
rim,B1,The basketball bounced off the rim of the hoop.,She wiped the rim of the glass before drinking.,The canyon rim offered spectacular views of the valley.
sordid,C1,The newspaper exposed the sordid details of the scandal.,His sordid past came to light during the investigation.,The novel depicted the sordid realities of urban poverty.
temperate,B2,Britain has a temperate climate with mild winters.,Temperate forests experience four distinct seasons.,She maintained a temperate tone despite her anger.
chat,A2,Let's chat over coffee this afternoon.,I had a nice chat with my neighbor today.,They often chat online after school.
amber,B1,The traffic light turned amber as he approached.,Ancient insects preserved in amber fascinate scientists.,She wore a beautiful amber necklace to the party.
bubble,A2,Look at that big bubble floating in the air.,A large bubble floated across the room.,The water began to bubble in the pot.
loop,B1,The programmer created a loop to repeat the function.,She tied the rope into a loop around the post.,The roller coaster has a massive vertical loop.
submarine,B1,The submarine dove beneath the ocean surface.,A nuclear submarine can stay underwater for months.,They toured a retired submarine at the naval museum.
Cumberland,A2,Cumberland is a beautiful county in England.,We visited the Lake District in Cumberland last summer.,Cumberland has many historical sites worth exploring.
Cecil,A1,Cecil is my cousin from Australia.,I met Cecil at the birthday party.,Cecil likes to draw and paint pictures.
semblance,C1,The town struggled to maintain some semblance of normalcy.,His argument bore no semblance to logical reasoning.,She tried to restore a semblance of order to chaos.
Palestine,A2,Palestine has a long and complex history.,Many people from Palestine live around the world.,The ancient city is located in Palestine.
perpendicular,B2,"The two lines are perpendicular, forming a right angle.",The cliff face rose perpendicular to the ocean below.,Ensure the shelf is perpendicular to the wall when mounting.
regardless,A2,She decided to go regardless of the bad weather.,"Regardless of what others say, follow your dreams.",The event will happen regardless of attendance numbers.
fervent,C1,His fervent speech inspired the crowd to take action.,She maintained a fervent belief in social justice.,The fervent supporters cheered throughout the entire match.
sane,B1,No sane person would attempt such a dangerous stunt.,The doctor declared him mentally sane and competent.,She wondered if she was still sane after everything.
wreath,B2,They hung a festive wreath on the front door.,The memorial wreath was laid at the monument.,She made a beautiful wreath from fresh flowers.
animation,B2,Modern animation techniques create incredibly realistic characters.,She studied animation at art school.,The children watched their favorite animation on television.
earthquake,B1,A powerful earthquake struck the coastal region yesterday.,An earthquake can cause devastating damage to buildings.,They practiced earthquake drills at school every month.
smoothly,A2,The car runs smoothly after the repair.,Everything went smoothly during the presentation.,The boat glided smoothly across the calm water.
tension,B1,There was obvious tension between the two colleagues.,The rope snapped under the tension.,Political tension increased after the controversial decision.
fearfully,B2,She looked around fearfully in the dark alley.,The child clung fearfully to his mother's hand.,They proceeded fearfully through the abandoned building.
laboratory,A2,Scientists work in the laboratory every day.,The laboratory has modern equipment for experiments.,We visited the chemistry laboratory at the university.
whiteness,B1,The whiteness of fresh snow covered the entire landscape.,Dentists promote treatments to improve teeth whiteness.,The paper's whiteness made the text easy to read.
deception,B2,The elaborate deception fooled investigators for months.,She felt betrayed by his cruel deception.,The magician's act relied on clever visual deception.
scruple,C1,He showed no scruple in pursuing his ambitions ruthlessly.,She had a scruple about lying under oath.,The businessman felt no scruple about exploiting workers.
painting,A1,This painting is very beautiful and colorful.,My sister enjoys painting pictures of flowers.,The painting hangs on the living room wall.
therewith,C1,He signed the contract and all obligations therewith.,The decree and penalties therewith were strictly enforced.,She accepted the position and responsibilities therewith.
composer,B1,Mozart was a brilliant composer of classical music.,The composer wrote a new symphony for the orchestra.,She dreams of becoming a famous film composer.
prophetic,C1,His prophetic warnings about climate change proved accurate.,The novel contained prophetic insights into modern society.,Her prophetic vision of technological advancement was remarkable.
undergo,B2,The patient will undergo surgery next Tuesday.,All candidates must undergo rigorous background checks.,The building will undergo extensive renovations this year.
hare,B1,A hare ran swiftly across the field.,The hare is faster than a rabbit over long distances.,The children saw a hare in the meadow.
haze,B2,A thick haze obscured the mountain peaks.,The city was covered in a grey pollution haze.,Morning haze slowly lifted as the sun rose.
poisonous,B1,Some mushrooms are extremely poisonous and deadly.,The snake's bite is poisonous but rarely fatal.,Never touch poisonous plants without proper protection.
omit,B2,Please do not omit any important details from your report.,The editor decided to omit several controversial paragraphs.,You can omit your middle name on the form.
beware,B1,Beware of pickpockets in crowded tourist areas.,The sign warned visitors to beware of falling rocks.,Beware the dog when entering through the gate.
sagacity,C1,The judge's sagacity was evident in her thoughtful rulings.,His political sagacity helped him navigate complex negotiations.,Ancient philosophers were admired for their wisdom and sagacity.
concession,B2,Each side made a concession to reach a peace agreement.,The government granted a major concession to the workers.,He won the debate without making a single concession.
Ted,A1,Ted is my neighbor and good friend.,I play basketball with Ted every Saturday.,Ted has a big dog named Max.
crouch,B1,The cat began to crouch before pouncing on the toy.,He had to crouch down to fit under the low beam.,Soldiers crouch behind walls for protection during combat.
incline,B2,The steep incline made cycling uphill quite challenging.,I incline toward agreeing with your assessment.,The road has a gentle incline for several miles.
caste,B2,India's traditional caste system has ancient origins.,The caste structure influenced social mobility for centuries.,Modern laws prohibit discrimination based on caste.
leapt,B1,The cat leapt gracefully onto the windowsill.,He leapt over the fence in one smooth motion.,My heart leapt when I heard the good news.
dissatisfied,B1,The customer was dissatisfied with the poor service.,Many employees felt dissatisfied with their working conditions.,She remained dissatisfied despite numerous improvements.
self-control,B2,Maintaining self-control during stressful situations requires practice.,His remarkable self-control prevented an angry outburst.,Children gradually develop self-control as they mature.
toilet,A1,The toilet is down the hall on the left.,Please clean the toilet after use.,Every bathroom needs a toilet and sink.
offense,B1,He took offense at the criticism of his work.,The team's offense scored three goals today.,Lying under oath is a serious criminal offense.
gentry,C1,The landed gentry controlled much of rural England.,Victorian novels often depicted the lives of the gentry.,The gentry maintained their social status through inheritance.
starvation,B1,Millions face starvation due to severe drought conditions.,The famine resulted in widespread starvation and death.,Relief organizations work to prevent starvation in affected regions.
grudge,B2,He held a grudge against his former business partner.,She doesn't grudge them their success and happiness.,Holding a grudge is unhealthy and prevents moving forward.
penance,C1,The priest assigned him penance for his transgressions.,She performed acts of penance to atone for mistakes.,Medieval pilgrims undertook journeys as religious penance.
outburst,B2,His emotional outburst shocked everyone at the meeting.,The child's outburst of anger was brief but intense.,She apologized for her outburst during the discussion.
fortitude,C1,She faced adversity with remarkable fortitude and grace.,The soldiers demonstrated great fortitude during the siege.,His moral fortitude inspired others to persevere.
Turk,B1,My friend is a Turk from Istanbul.,The Turk spoke several languages fluently.,A young Turk joined our international team today.
devour,B2,The hungry children will devour their lunch quickly.,Flames began to devour the abandoned wooden structure.,She wanted to devour the mystery novel in one sitting.
malignant,C1,The biopsy revealed a malignant tumor requiring immediate treatment.,His malignant influence corrupted the entire organization.,The malignant gossip spread rapidly through the community.
nasty,A2,That was a nasty thing to say to her.,He fell and got a nasty cut on his knee.,The weather turned nasty with heavy rain and wind.
Brandon,A1,Brandon is my classmate at school.,I invited Brandon to my birthday party.,Brandon and I like playing video games together.
anticipate,B2,We anticipate significant growth in the coming year.,The company failed to anticipate market changes.,She could anticipate his reaction before he spoke.
speechless,B1,The stunning view left them completely speechless.,She was speechless with shock at the news.,His generous gift rendered her speechless with gratitude.
reap,B2,Farmers reap their wheat harvest in late summer.,Hard work allows you to reap the benefits later.,They will reap substantial profits from the investment.
inquisition,C1,The Spanish Inquisition persecuted religious minorities.,His testimony felt like an inquisition rather than interview.,The medieval inquisition employed harsh interrogation methods.
eccentric,B2,The eccentric professor wore mismatched socks daily.,Her eccentric behavior made her memorable at parties.,Eccentric billionaires often pursue unusual hobbies.
anecdote,B2,He shared an amusing anecdote from his childhood.,The speaker began with a personal anecdote.,A good anecdote can make the lecture more engaging.
annals,C1,This discovery will be recorded in scientific annals.,The annals of history preserve important events.,Her achievement deserves a place in the annals.
scrutiny,B2,The proposal faced intense scrutiny from regulatory bodies.,"Under closer scrutiny, the evidence seemed questionable.",Public figures must endure constant media scrutiny.
core,B1,The apple core should go in the compost bin.,Exercise strengthens your core muscles effectively.,Trust is the core of any successful relationship.
bait,B1,The fisherman used worms as bait for catching fish.,Don't take the bait and respond to trolls online.,The mouse trap needs fresh bait to work properly.
rhythm,B1,The song has a catchy rhythm that's easy to dance to.,Learning rhythm is essential for playing drums well.,The rhythm of city life can be exhausting.
discord,B2,Political discord threatened to divide the nation.,The discord between team members affected productivity.,Years of discord finally gave way to reconciliation.
Marius,A2,Marius is studying English at the university.,I met Marius at the coffee shop yesterday.,Marius comes from Romania and speaks three languages.
stew,A2,My grandmother makes delicious beef stew.,The vegetables stew slowly in the pot.,We had chicken stew for dinner tonight.
diversion,B2,The children created a diversion while others escaped.,Traffic was rerouted through a lengthy diversion.,Reading provides a pleasant diversion from daily stress.
Archie,A1,Archie is my little brother.,I help Archie with his homework every day.,Archie loves playing with his toy cars.
bewitch,C1,Her captivating performance managed to bewitch the audience.,The mysterious stranger seemed to bewitch everyone he met.,Ancient legends tell of witches who could bewitch travelers.
dis,B2,He constantly tries to dis his competitors publicly.,Stop trying to dis people behind their backs.,The rapper's dis track sparked a major controversy.
esp,B2,Some people claim to possess ESP abilities.,Scientists remain skeptical about ESP phenomena.,The ESP experiment produced inconclusive results.
vehement,C1,She made a vehement denial of all accusations.,His vehement opposition to the plan was unexpected.,The protesters expressed vehement anger at the decision.
snort,B1,The horse gave a loud snort and tossed its head.,He let out a snort of disbelief at the suggestion.,Bulls often snort before charging at threats.
soda,A1,I like drinking soda with my lunch.,This soda is too sweet for me.,"Can I have a glass of soda, please?"
naughty,A2,The naughty child refused to listen to instructions.,My cat is being very naughty today.,Santa only brings gifts to children who aren't naughty.
salon,B1,She gets her hair cut at a local salon.,The beauty salon offers various treatments and services.,He opened a new hair salon downtown last month.
idly,B2,He sat idly watching television all afternoon.,Don't stand idly by while others need help.,She idly scrolled through her phone during the meeting.
imperious,C1,Her imperious manner alienated potential allies.,The imperious tone of his command offended everyone.,The queen's imperious gesture silenced the room immediately.
Peru,A2,Peru is located in South America.,Machu Picchu is a famous site in Peru.,I want to visit Peru and learn about Inca culture.
candid,C1,She appreciated his candid feedback about her performance.,The candid interview revealed surprising personal details.,His candid admission of failure earned widespread respect.
undo,B1,Press the button to undo your last action.,We cannot undo the mistakes of the past.,She tried to undo the knot in the rope.
disgraceful,B2,His behavior at the meeting was absolutely disgraceful.,The team's performance was disgraceful and disappointing.,It's disgraceful how some people treat animals.
redemption,C1,The novel explores themes of sin and redemption.,His acts of charity offered a path to redemption.,She sought redemption through years of community service.
embassy,B2,The embassy provides assistance to citizens abroad.,Protesters gathered outside the American embassy.,She works as a translator at the embassy.
unfinished,A2,The house remains unfinished after two years.,He left his homework unfinished on the desk.,The painting looks beautiful even though it's unfinished.
liberate,B2,The army fought to liberate the occupied city.,Education can liberate people from poverty.,We must liberate ourselves from negative thinking.
impetuous,C1,His impetuous decision led to financial disaster.,She regretted her impetuous marriage to a stranger.,The impetuous young man often acted without thinking.
cemetery,B1,The old cemetery dates back to the 1700s.,We visited my grandmother's grave at the cemetery.,A beautiful cemetery overlooks the peaceful valley.
